Date,Temperature_C,Rainfall_mm,Humidity_pct,Year,Month,Season,Temp_30d_Avg,Anomaly
2018-12-22,32.6,0.87,63.0,2018,12,Winter,33.486333333333334,1
2018-12-23,35.87,0.23,32.0,2018,12,Winter,33.553000000000004,1
2018-12-24,34.67,1.6,78.0,2018,12,Winter,33.55433333333333,1
2018-12-25,34.16,0.04,79.0,2018,12,Winter,33.59733333333334,1
2018-12-26,35.94,1.64,52.0,2018,12,Winter,33.69233333333333,1
2018-12-27,35.14,0.03,73.0,2018,12,Winter,33.71633333333333,1
2018-12-28,37.08,1.07,67.0,2018,12,Winter,33.90133333333333,1
2018-12-29,33.27,0.08,47.0,2018,12,Winter,33.904666666666664,1
2018-12-30,33.33,0.29,73.0,2018,12,Winter,33.943000000000005,1
2018-12-31,31.59,1.28,59.0,2018,12,Winter,33.92466666666667,1
2019-01-01,33.33,0.33,40.0,2019,1,Winter,34.045,1
2019-01-02,36.12,0.72,73.0,2019,1,Winter,34.028,1
2019-01-03,36.79,2.47,92.0,2019,1,Winter,34.16766666666667,-1
2019-01-04,36.1,0.05,25.0,2019,1,Winter,34.16066666666667,-1
2019-01-05,30.59,1.67,65.0,2019,1,Winter,33.97566666666667,1
2019-01-06,36.34,0.07,64.0,2019,1,Winter,34.139,1
2019-01-07,30.5,0.14,43.0,2019,1,Winter,34.094,1
2019-01-08,35.97,0.13,75.0,2019,1,Winter,33.98766666666667,1
2019-01-09,33.43,5.13,44.0,2019,1,Winter,33.85,1
2019-01-10,35.56,0.2,61.0,2019,1,Winter,33.902,1
2019-01-11,31.49,2.27,49.0,2019,1,Winter,33.79866666666667,1
2019-01-12,36.49,4.7,45.0,2019,1,Winter,33.92066666666667,1
2019-01-13,31.21,0.48,66.0,2019,1,Winter,33.79566666666667,1
2019-01-14,32.79,1.0,49.0,2019,1,Winter,33.79933333333334,1
2019-01-15,32.13,1.51,79.0,2019,1,Winter,33.86866666666666,1
2019-01-16,30.61,0.5,60.0,2019,1,Winter,33.839666666666666,1
2019-01-17,34.29,0.18,73.0,2019,1,Winter,33.843333333333334,1
2019-01-18,37.71,0.57,72.0,2019,1,Winter,34.03766666666667,1
2019-01-19,39.42,1.48,78.0,2019,1,Winter,34.217666666666666,1
2019-01-20,34.27,1.52,56.0,2019,1,Winter,34.293,1
2019-01-21,36.29,0.26,58.0,2019,1,Winter,34.416000000000004,1
2019-01-22,34.51,0.19,47.0,2019,1,Winter,34.370666666666665,1
2019-01-23,35.03,2.53,62.0,2019,1,Winter,34.382666666666665,1
2019-01-24,33.34,0.04,48.0,2019,1,Winter,34.35533333333333,1
2019-01-25,34.4,1.33,77.0,2019,1,Winter,34.304,1
2019-01-26,35.07,0.05,46.0,2019,1,Winter,34.30166666666666,1
2019-01-27,32.82,1.82,53.0,2019,1,Winter,34.159666666666666,1
2019-01-28,33.81,2.36,68.0,2019,1,Winter,34.17766666666667,1
2019-01-29,33.83,0.35,68.0,2019,1,Winter,34.19433333333333,1
2019-01-30,35.58,0.08,43.0,2019,1,Winter,34.32733333333333,1
2019-01-31,31.78,0.66,51.0,2019,1,Winter,34.275666666666666,1
2019-02-01,33.79,0.35,55.0,2019,2,Winter,34.198,1
2019-02-02,37.7,0.54,57.0,2019,2,Winter,34.22833333333334,1
2019-02-03,36.18,1.09,63.0,2019,2,Winter,34.231,1
2019-02-04,36.53,0.24,71.0,2019,2,Winter,34.428999999999995,1
2019-02-05,33.86,0.44,58.0,2019,2,Winter,34.346333333333334,1
2019-02-06,34.43,1.53,61.0,2019,2,Winter,34.47733333333334,1
2019-02-07,35.77,1.03,48.0,2019,2,Winter,34.47066666666667,1
2019-02-08,36.87,0.39,83.0,2019,2,Winter,34.58533333333333,1
2019-02-09,29.82,1.09,66.0,2019,2,Winter,34.394,1
2019-02-10,31.07,1.45,56.0,2019,2,Winter,34.38,1
2019-02-11,36.3,0.9,78.0,2019,2,Winter,34.373666666666665,1
2019-02-12,33.1,0.27,66.0,2019,2,Winter,34.43666666666666,1
2019-02-13,32.28,0.0,63.0,2019,2,Winter,34.419666666666664,1
2019-02-14,31.09,1.62,60.0,2019,2,Winter,34.385,1
2019-02-15,32.47,1.73,75.0,2019,2,Winter,34.447,1
2019-02-16,30.74,1.2,84.0,2019,2,Winter,34.32866666666667,1
2019-02-17,37.7,0.08,75.0,2019,2,Winter,34.32833333333333,1
2019-02-18,33.45,0.88,60.0,2019,2,Winter,34.129333333333335,1
2019-02-19,33.35,1.72,80.0,2019,2,Winter,34.09866666666667,1
2019-02-20,34.61,0.49,56.0,2019,2,Winter,34.04266666666667,1
2019-02-21,35.33,0.22,47.0,2019,2,Winter,34.07,1
2019-02-22,35.27,0.89,72.0,2019,2,Winter,34.078,1
2019-02-23,35.5,1.75,82.0,2019,2,Winter,34.15,1
2019-02-24,32.06,0.05,60.0,2019,2,Winter,34.071999999999996,1
2019-02-25,32.69,0.91,85.0,2019,2,Winter,33.992666666666665,1
2019-02-26,34.79,1.03,38.0,2019,2,Winter,34.05833333333333,1
2019-02-27,32.17,0.92,59.0,2019,2,Winter,34.00366666666667,1
2019-02-28,33.18,1.05,47.0,2019,2,Winter,33.982,1
2019-03-01,33.95,1.0,47.0,2019,3,Summer,33.92766666666667,1
2019-03-02,34.69,0.14,60.0,2019,3,Summer,34.02466666666667,1
2019-03-03,29.53,0.27,86.0,2019,3,Summer,33.882666666666665,1
2019-03-04,34.48,0.96,80.0,2019,3,Summer,33.775333333333336,1
2019-03-05,32.55,0.02,81.0,2019,3,Summer,33.654333333333334,1
2019-03-06,34.39,1.01,67.0,2019,3,Summer,33.583,1
2019-03-07,34.5,1.09,56.0,2019,3,Summer,33.60433333333334,1
2019-03-08,36.12,0.27,65.0,2019,3,Summer,33.66066666666667,1
2019-03-09,35.57,0.91,39.0,2019,3,Summer,33.654,1
2019-03-10,35.52,0.76,83.0,2019,3,Summer,33.609,1
2019-03-11,35.68,0.3,33.0,2019,3,Summer,33.80433333333333,1
2019-03-12,33.33,0.62,58.0,2019,3,Summer,33.879666666666665,1
2019-03-13,32.78,2.4,60.0,2019,3,Summer,33.76233333333333,1
2019-03-14,34.42,0.56,73.0,2019,3,Summer,33.806333333333335,1
2019-03-15,34.1,0.99,67.0,2019,3,Summer,33.867,1
2019-03-16,31.97,0.04,68.0,2019,3,Summer,33.89633333333333,1
2019-03-17,33.36,0.08,25.0,2019,3,Summer,33.926,1
2019-03-18,32.44,0.08,57.0,2019,3,Summer,33.98266666666667,1
2019-03-19,30.76,1.51,50.0,2019,3,Summer,33.751333333333335,1
2019-03-20,35.0,0.43,62.0,2019,3,Summer,33.803000000000004,1
2019-03-21,32.49,0.26,58.0,2019,3,Summer,33.77433333333333,1
2019-03-22,36.43,1.38,63.0,2019,3,Summer,33.835,1
2019-03-23,29.04,0.19,42.0,2019,3,Summer,33.62533333333333,1
2019-03-24,31.13,0.28,62.0,2019,3,Summer,33.48733333333333,1
2019-03-25,32.27,0.56,86.0,2019,3,Summer,33.379666666666665,1
2019-03-26,34.43,0.4,92.0,2019,3,Summer,33.458666666666666,1
2019-03-27,32.91,0.88,80.0,2019,3,Summer,33.466,1
2019-03-28,32.68,0.41,33.0,2019,3,Summer,33.39566666666666,1
2019-03-29,29.76,0.5,56.0,2019,3,Summer,33.31533333333333,1
2019-03-30,29.65,1.99,53.0,2019,3,Summer,33.19766666666666,1
2019-03-31,32.57,2.16,62.0,2019,3,Summer,33.151666666666664,1
2019-04-01,29.14,1.76,80.0,2019,4,Summer,32.96666666666667,1
2019-04-02,30.76,2.0,59.0,2019,4,Summer,33.007666666666665,1
2019-04-03,32.78,0.84,46.0,2019,4,Summer,32.951,1
2019-04-04,29.76,1.04,77.0,2019,4,Summer,32.858,1
2019-04-05,34.89,0.81,66.0,2019,4,Summer,32.87466666666667,1
2019-04-06,34.07,1.54,72.0,2019,4,Summer,32.86033333333333,1
2019-04-07,28.43,0.8,75.0,2019,4,Summer,32.604,1
2019-04-08,29.66,0.12,55.0,2019,4,Summer,32.407000000000004,1
2019-04-09,26.9,1.66,42.0,2019,4,Summer,32.11966666666667,1
2019-04-10,29.86,1.43,63.0,2019,4,Summer,31.925666666666665,1
2019-04-11,32.9,1.72,55.0,2019,4,Summer,31.911333333333335,1
2019-04-12,30.49,0.21,61.0,2019,4,Summer,31.834999999999997,1
2019-04-13,32.18,0.32,81.0,2019,4,Summer,31.760333333333335,1
2019-04-14,28.16,0.35,63.0,2019,4,Summer,31.562333333333335,1
2019-04-15,32.75,0.71,88.0,2019,4,Summer,31.58833333333333,1
2019-04-16,29.99,0.14,64.0,2019,4,Summer,31.476,1
2019-04-17,31.07,0.49,56.0,2019,4,Summer,31.430333333333333,1
2019-04-18,30.81,0.2,41.0,2019,4,Summer,31.432000000000002,1
2019-04-19,28.39,0.31,63.0,2019,4,Summer,31.211666666666666,1
2019-04-20,28.58,1.23,46.0,2019,4,Summer,31.081333333333337,1
2019-04-21,32.76,1.93,68.0,2019,4,Summer,30.959,1
2019-04-22,31.57,0.02,58.0,2019,4,Summer,31.043333333333333,1
2019-04-23,32.81,0.83,58.0,2019,4,Summer,31.099333333333334,1
2019-04-24,31.31,0.04,61.0,2019,4,Summer,31.067333333333334,1
2019-04-25,30.89,0.09,63.0,2019,4,Summer,30.949333333333335,1
2019-04-26,27.09,1.22,59.0,2019,4,Summer,30.755333333333333,1
2019-04-27,29.94,1.33,92.0,2019,4,Summer,30.664,1
2019-04-28,30.37,1.68,48.0,2019,4,Summer,30.68433333333333,1
2019-04-29,34.27,0.64,75.0,2019,4,Summer,30.838333333333335,1
2019-04-30,31.68,1.96,79.0,2019,4,Summer,30.808666666666667,1
2019-05-01,33.32,0.18,43.0,2019,5,Summer,30.948,1
2019-05-02,31.39,0.29,61.0,2019,5,Summer,30.969,1
2019-05-03,28.71,0.14,65.0,2019,5,Summer,30.833333333333332,1
2019-05-04,30.3,1.6,63.0,2019,5,Summer,30.851333333333333,1
2019-05-05,30.48,0.26,62.0,2019,5,Summer,30.704333333333334,1
2019-05-06,28.07,0.17,69.0,2019,5,Summer,30.50433333333333,1
2019-05-07,29.12,0.98,29.0,2019,5,Summer,30.52733333333333,1
2019-05-08,29.42,0.08,59.0,2019,5,Summer,30.519333333333336,1
2019-05-09,32.98,0.05,54.0,2019,5,Summer,30.722,1
2019-05-10,25.54,0.11,49.0,2019,5,Summer,30.578,1
2019-05-11,32.05,0.0,73.0,2019,5,Summer,30.549666666666667,1
2019-05-12,27.71,1.19,75.0,2019,5,Summer,30.457,1
2019-05-13,26.77,0.83,77.0,2019,5,Summer,30.276666666666664,1
2019-05-14,31.82,0.24,73.0,2019,5,Summer,30.398666666666667,1
2019-05-15,30.86,0.27,42.0,2019,5,Summer,30.335666666666665,1
2019-05-16,31.84,1.67,62.0,2019,5,Summer,30.397333333333332,1
2019-05-17,30.87,0.7,77.0,2019,5,Summer,30.390666666666668,1
2019-05-18,33.32,1.2,22.0,2019,5,Summer,30.474333333333334,-1
2019-05-19,30.26,0.6,84.0,2019,5,Summer,30.53666666666667,1
2019-05-20,28.76,0.27,41.0,2019,5,Summer,30.542666666666666,1
2019-05-21,29.7,3.52,47.0,2019,5,Summer,30.44066666666667,1
2019-05-22,31.43,0.83,71.0,2019,5,Summer,30.436,1
2019-05-23,27.32,0.14,89.0,2019,5,Summer,30.253,1
2019-05-24,27.51,0.52,46.0,2019,5,Summer,30.126333333333335,1
2019-05-25,28.13,0.4,48.0,2019,5,Summer,30.034333333333336,1
2019-05-26,24.48,0.24,79.0,2019,5,Summer,29.947333333333336,1
2019-05-27,28.9,2.71,62.0,2019,5,Summer,29.912666666666667,1
2019-05-28,24.78,2.13,56.0,2019,5,Summer,29.726333333333333,1
2019-05-29,28.6,0.22,63.0,2019,5,Summer,29.537333333333333,1
2019-05-30,30.16,0.43,93.0,2019,5,Summer,29.486666666666668,1
2019-05-31,27.41,1.44,72.0,2019,5,Summer,29.289666666666665,1
2019-06-01,31.65,3.87,65.0,2019,6,Monsoon,29.298333333333336,1
2019-06-02,25.31,8.48,69.0,2019,6,Monsoon,29.185,1
2019-06-03,30.54,12.78,66.0,2019,6,Monsoon,29.192999999999998,1
2019-06-04,29.44,7.99,74.0,2019,6,Monsoon,29.158333333333335,1
2019-06-05,24.59,15.42,50.0,2019,6,Monsoon,29.042333333333335,1
2019-06-06,33.38,3.32,59.0,2019,6,Monsoon,29.184333333333335,1
2019-06-07,27.76,2.03,60.0,2019,6,Monsoon,29.129,1
2019-06-08,26.07,0.55,46.0,2019,6,Monsoon,28.898666666666667,1
2019-06-09,24.94,8.52,44.0,2019,6,Monsoon,28.878666666666668,1
2019-06-10,27.25,11.67,81.0,2019,6,Monsoon,28.718666666666667,1
2019-06-11,27.37,3.95,71.0,2019,6,Monsoon,28.707333333333334,1
2019-06-12,27.76,9.51,87.0,2019,6,Monsoon,28.740333333333336,1
2019-06-13,26.89,0.54,68.0,2019,6,Monsoon,28.576,1
2019-06-14,28.69,1.05,65.0,2019,6,Monsoon,28.50366666666667,1
2019-06-15,26.58,12.1,57.0,2019,6,Monsoon,28.328333333333333,1
2019-06-16,23.41,4.59,75.0,2019,6,Monsoon,28.079666666666665,1
2019-06-17,26.92,11.13,41.0,2019,6,Monsoon,27.866333333333333,1
2019-06-18,22.41,17.82,65.0,2019,6,Monsoon,27.604666666666667,1
2019-06-19,27.79,19.15,74.0,2019,6,Monsoon,27.572333333333333,1
2019-06-20,25.05,1.89,59.0,2019,6,Monsoon,27.417333333333332,1
2019-06-21,27.27,6.66,67.0,2019,6,Monsoon,27.278666666666666,1
2019-06-22,29.5,13.24,84.0,2019,6,Monsoon,27.351333333333333,1
2019-06-23,24.91,14.87,57.0,2019,6,Monsoon,27.264666666666663,1
2019-06-24,28.86,15.36,66.0,2019,6,Monsoon,27.288999999999998,1
2019-06-25,25.8,2.59,75.0,2019,6,Monsoon,27.333000000000006,1
2019-06-26,30.11,2.14,55.0,2019,6,Monsoon,27.37333333333333,1
2019-06-27,25.8,8.92,44.0,2019,6,Monsoon,27.407333333333334,1
2019-06-28,24.78,13.51,71.0,2019,6,Monsoon,27.279999999999998,1
2019-06-29,27.77,3.84,62.0,2019,6,Monsoon,27.200333333333333,1
2019-06-30,25.45,1.11,60.0,2019,6,Monsoon,27.135,1
2019-07-01,24.57,12.61,63.0,2019,7,Monsoon,26.899,1
2019-07-02,25.23,3.56,42.0,2019,7,Monsoon,26.896333333333335,1
2019-07-03,26.03,1.82,56.0,2019,7,Monsoon,26.746,1
2019-07-04,28.74,1.6,71.0,2019,7,Monsoon,26.722666666666665,1
2019-07-05,22.11,3.78,60.0,2019,7,Monsoon,26.639999999999997,1
2019-07-06,25.96,8.98,52.0,2019,7,Monsoon,26.392666666666667,1
2019-07-07,27.1,4.44,49.0,2019,7,Monsoon,26.37066666666667,1
2019-07-08,26.16,0.21,64.0,2019,7,Monsoon,26.37366666666667,1
2019-07-09,28.33,1.02,73.0,2019,7,Monsoon,26.486666666666668,1
2019-07-10,25.49,3.43,75.0,2019,7,Monsoon,26.428,1
2019-07-11,25.2,10.78,52.0,2019,7,Monsoon,26.355666666666664,1
2019-07-12,26.69,1.04,84.0,2019,7,Monsoon,26.32,1
2019-07-13,25.63,8.22,62.0,2019,7,Monsoon,26.278000000000002,1
2019-07-14,24.59,1.28,35.0,2019,7,Monsoon,26.14133333333333,1
2019-07-15,26.33,2.38,62.0,2019,7,Monsoon,26.133,1
2019-07-16,23.93,1.89,45.0,2019,7,Monsoon,26.150333333333332,1
2019-07-17,23.94,0.7,66.0,2019,7,Monsoon,26.051,1
2019-07-18,24.04,11.13,64.0,2019,7,Monsoon,26.10533333333333,1
2019-07-19,27.73,6.23,37.0,2019,7,Monsoon,26.103333333333335,1
2019-07-20,18.52,17.78,82.0,2019,7,Monsoon,25.885666666666665,1
2019-07-21,25.68,1.04,50.0,2019,7,Monsoon,25.832666666666668,1
2019-07-22,24.89,1.56,33.0,2019,7,Monsoon,25.679,1
2019-07-23,21.39,3.66,79.0,2019,7,Monsoon,25.561666666666667,1
2019-07-24,25.31,14.52,69.0,2019,7,Monsoon,25.44333333333333,1
2019-07-25,25.57,3.65,56.0,2019,7,Monsoon,25.435666666666666,1
2019-07-26,25.73,5.25,61.0,2019,7,Monsoon,25.28966666666667,1
2019-07-27,19.18,3.59,58.0,2019,7,Monsoon,25.069,1
2019-07-28,27.15,0.84,36.0,2019,7,Monsoon,25.148000000000003,1
2019-07-29,22.88,28.04,39.0,2019,7,Monsoon,24.985000000000003,1
2019-07-30,25.66,7.95,74.0,2019,7,Monsoon,24.992,1
2019-07-31,25.7,15.5,66.0,2019,7,Monsoon,25.029666666666667,1
2019-08-01,22.4,10.74,74.0,2019,8,Monsoon,24.935333333333336,1
2019-08-02,25.41,7.22,78.0,2019,8,Monsoon,24.91466666666667,1
2019-08-03,23.25,0.94,10.0,2019,8,Monsoon,24.73166666666667,-1
2019-08-04,19.81,10.29,54.0,2019,8,Monsoon,24.654999999999998,1
2019-08-05,26.22,1.69,43.0,2019,8,Monsoon,24.663666666666664,1
2019-08-06,22.27,5.35,58.0,2019,8,Monsoon,24.502666666666663,1
2019-08-07,22.05,9.92,32.0,2019,8,Monsoon,24.365666666666666,1
2019-08-08,22.89,15.24,69.0,2019,8,Monsoon,24.18433333333333,1
2019-08-09,24.17,11.55,70.0,2019,8,Monsoon,24.14033333333333,1
2019-08-10,23.45,11.13,94.0,2019,8,Monsoon,24.082,1
2019-08-11,24.59,1.61,58.0,2019,8,Monsoon,24.011999999999997,1
2019-08-12,20.76,4.25,70.0,2019,8,Monsoon,23.849666666666668,1
2019-08-13,21.89,0.44,75.0,2019,8,Monsoon,23.759666666666668,1
2019-08-14,23.07,12.71,86.0,2019,8,Monsoon,23.651,1
2019-08-15,27.04,30.49,43.0,2019,8,Monsoon,23.754666666666665,1
2019-08-16,22.95,3.07,73.0,2019,8,Monsoon,23.721666666666668,1
2019-08-17,25.29,0.92,66.0,2019,8,Monsoon,23.763333333333335,1
2019-08-18,23.13,6.45,36.0,2019,8,Monsoon,23.610000000000003,1
2019-08-19,22.02,19.43,67.0,2019,8,Monsoon,23.72666666666667,1
2019-08-20,22.43,8.03,71.0,2019,8,Monsoon,23.618333333333332,1
2019-08-21,22.53,0.48,35.0,2019,8,Monsoon,23.539666666666665,1
2019-08-22,24.01,36.6,59.0,2019,8,Monsoon,23.627,1
2019-08-23,25.49,17.64,61.0,2019,8,Monsoon,23.633,1
2019-08-24,23.4,1.41,61.0,2019,8,Monsoon,23.56066666666667,1
2019-08-25,24.99,25.48,69.0,2019,8,Monsoon,23.535999999999998,1
2019-08-26,20.63,5.99,51.0,2019,8,Monsoon,23.584333333333333,1
2019-08-27,21.67,4.65,44.0,2019,8,Monsoon,23.401666666666664,1
2019-08-28,20.99,6.18,67.0,2019,8,Monsoon,23.338666666666665,1
2019-08-29,23.0,17.99,84.0,2019,8,Monsoon,23.25,1
2019-08-30,21.6,10.77,82.0,2019,8,Monsoon,23.113333333333337,1
2019-08-31,23.71,0.61,96.0,2019,8,Monsoon,23.156999999999996,1
2019-09-01,20.33,31.61,54.0,2019,9,Monsoon,22.987666666666666,1
2019-09-02,22.22,1.6,57.0,2019,9,Monsoon,22.953333333333333,1
2019-09-03,23.45,13.69,28.0,2019,9,Monsoon,23.074666666666666,1
2019-09-04,17.89,10.11,51.0,2019,9,Monsoon,22.797,1
2019-09-05,26.2,2.08,36.0,2019,9,Monsoon,22.928,1
2019-09-06,21.34,1.87,55.0,2019,9,Monsoon,22.904333333333334,1
2019-09-07,17.8,20.43,80.0,2019,9,Monsoon,22.734666666666666,1
2019-09-08,22.1,5.44,76.0,2019,9,Monsoon,22.665666666666667,1
2019-09-09,21.8,10.63,55.0,2019,9,Monsoon,22.610666666666663,1
2019-09-10,21.51,7.01,51.0,2019,9,Monsoon,22.508,1
2019-09-11,23.6,13.0,48.0,2019,9,Monsoon,22.602666666666664,1
2019-09-12,23.06,6.52,73.0,2019,9,Monsoon,22.641666666666666,1
2019-09-13,22.1,3.39,55.0,2019,9,Monsoon,22.609333333333332,1
2019-09-14,22.35,4.52,64.0,2019,9,Monsoon,22.452999999999996,1
2019-09-15,21.19,19.6,70.0,2019,9,Monsoon,22.394333333333336,1
2019-09-16,24.89,6.31,71.0,2019,9,Monsoon,22.380999999999997,1
2019-09-17,18.33,2.4,18.0,2019,9,Monsoon,22.221,-1
2019-09-18,21.51,27.27,68.0,2019,9,Monsoon,22.204,1
2019-09-19,21.31,15.93,61.0,2019,9,Monsoon,22.166666666666668,1
2019-09-20,22.75,0.57,33.0,2019,9,Monsoon,22.174,1
2019-09-21,19.39,68.52,81.0,2019,9,Monsoon,22.02,1
2019-09-22,17.54,11.87,63.0,2019,9,Monsoon,21.755000000000003,1
2019-09-23,21.29,1.75,37.0,2019,9,Monsoon,21.684666666666665,1
2019-09-24,21.48,2.71,51.0,2019,9,Monsoon,21.56766666666667,1
2019-09-25,23.85,11.79,57.0,2019,9,Monsoon,21.675000000000004,1
2019-09-26,18.28,15.13,99.0,2019,9,Monsoon,21.562,1
2019-09-27,23.08,2.73,47.0,2019,9,Monsoon,21.631666666666664,1
2019-09-28,25.45,2.97,50.0,2019,9,Monsoon,21.71333333333333,1
2019-09-29,19.91,3.67,63.0,2019,9,Monsoon,21.656999999999996,1
2019-09-30,18.04,9.11,92.0,2019,9,Monsoon,21.468000000000004,1
2019-10-01,19.76,1.38,57.0,2019,10,Post-Monsoon,21.449,1
2019-10-02,20.55,0.13,53.0,2019,10,Post-Monsoon,21.39333333333333,1
2019-10-03,21.6,0.73,63.0,2019,10,Post-Monsoon,21.331666666666667,1
2019-10-04,19.24,0.59,55.0,2019,10,Post-Monsoon,21.37666666666667,1
2019-10-05,23.49,0.37,55.0,2019,10,Post-Monsoon,21.286333333333335,1
2019-10-06,18.11,1.8,74.0,2019,10,Post-Monsoon,21.17866666666667,1
2019-10-07,16.81,0.62,53.0,2019,10,Post-Monsoon,21.145666666666667,1
2019-10-08,22.46,0.06,55.0,2019,10,Post-Monsoon,21.157666666666668,1
2019-10-09,15.65,0.32,75.0,2019,10,Post-Monsoon,20.95266666666667,1
2019-10-10,19.74,0.26,39.0,2019,10,Post-Monsoon,20.893666666666668,1
2019-10-11,26.34,2.18,55.0,2019,10,Post-Monsoon,20.985000000000003,1
2019-10-12,20.04,1.04,35.0,2019,10,Post-Monsoon,20.884333333333334,1
2019-10-13,17.78,0.82,53.0,2019,10,Post-Monsoon,20.740333333333336,1
2019-10-14,19.86,0.71,55.0,2019,10,Post-Monsoon,20.657333333333334,1
2019-10-15,19.83,1.05,55.0,2019,10,Post-Monsoon,20.612000000000002,1
2019-10-16,20.21,1.41,54.0,2019,10,Post-Monsoon,20.456,1
2019-10-17,21.18,0.81,64.0,2019,10,Post-Monsoon,20.551,1
2019-10-18,17.73,2.79,43.0,2019,10,Post-Monsoon,20.425,1
2019-10-19,23.15,3.77,66.0,2019,10,Post-Monsoon,20.486333333333334,1
2019-10-20,20.22,5.37,52.0,2019,10,Post-Monsoon,20.402,1
2019-10-21,21.14,1.11,71.0,2019,10,Post-Monsoon,20.460333333333335,1
2019-10-22,18.4,2.7,59.0,2019,10,Post-Monsoon,20.488999999999997,1
2019-10-23,22.19,0.52,51.0,2019,10,Post-Monsoon,20.519,1
2019-10-24,19.06,1.96,40.0,2019,10,Post-Monsoon,20.438333333333333,1
2019-10-25,20.09,2.4,64.0,2019,10,Post-Monsoon,20.313,1
2019-10-26,17.63,2.34,57.0,2019,10,Post-Monsoon,20.291333333333334,1
2019-10-27,17.47,1.78,82.0,2019,10,Post-Monsoon,20.104333333333333,1
2019-10-28,20.8,0.52,83.0,2019,10,Post-Monsoon,19.949333333333335,1
2019-10-29,18.5,0.17,53.0,2019,10,Post-Monsoon,19.902333333333335,1
2019-10-30,17.65,0.41,25.0,2019,10,Post-Monsoon,19.889333333333333,1
2019-10-31,18.04,1.46,73.0,2019,10,Post-Monsoon,19.831999999999997,1
2019-11-01,20.69,0.27,52.0,2019,11,Post-Monsoon,19.836666666666666,1
2019-11-02,18.0,0.65,55.0,2019,11,Post-Monsoon,19.716666666666665,1
2019-11-03,18.99,0.83,78.0,2019,11,Post-Monsoon,19.708333333333332,1
2019-11-04,19.22,0.93,65.0,2019,11,Post-Monsoon,19.565999999999995,1
2019-11-05,15.32,2.74,73.0,2019,11,Post-Monsoon,19.473,1
2019-11-06,16.18,1.08,76.0,2019,11,Post-Monsoon,19.451999999999998,1
2019-11-07,19.77,1.54,57.0,2019,11,Post-Monsoon,19.362333333333332,1
2019-11-08,17.59,0.87,70.0,2019,11,Post-Monsoon,19.427,1
2019-11-09,21.15,1.79,62.0,2019,11,Post-Monsoon,19.474,1
2019-11-10,20.94,0.31,68.0,2019,11,Post-Monsoon,19.293999999999997,1
2019-11-11,20.41,0.24,62.0,2019,11,Post-Monsoon,19.30633333333333,1
2019-11-12,22.59,2.61,80.0,2019,11,Post-Monsoon,19.466666666666665,1
2019-11-13,18.75,1.18,41.0,2019,11,Post-Monsoon,19.429666666666666,1
2019-11-14,20.19,1.11,53.0,2019,11,Post-Monsoon,19.441666666666666,1
2019-11-15,17.7,0.63,59.0,2019,11,Post-Monsoon,19.358,1
2019-11-16,23.74,0.47,62.0,2019,11,Post-Monsoon,19.44333333333333,1
2019-11-17,22.78,0.81,41.0,2019,11,Post-Monsoon,19.611666666666665,1
2019-11-18,18.81,0.13,49.0,2019,11,Post-Monsoon,19.467,1
2019-11-19,19.54,0.61,61.0,2019,11,Post-Monsoon,19.44433333333333,1
2019-11-20,21.46,0.61,52.0,2019,11,Post-Monsoon,19.455,1
2019-11-21,18.42,0.77,34.0,2019,11,Post-Monsoon,19.455666666666666,1
2019-11-22,17.38,1.01,55.0,2019,11,Post-Monsoon,19.295333333333335,1
2019-11-23,20.42,3.15,42.0,2019,11,Post-Monsoon,19.340666666666667,1
2019-11-24,18.81,1.06,69.0,2019,11,Post-Monsoon,19.298,1
2019-11-25,18.99,2.15,64.0,2019,11,Post-Monsoon,19.34333333333333,1
2019-11-26,16.94,0.81,74.0,2019,11,Post-Monsoon,19.325666666666667,1
2019-11-27,15.15,0.99,63.0,2019,11,Post-Monsoon,19.137333333333334,1
2019-11-28,19.04,0.07,44.0,2019,11,Post-Monsoon,19.15533333333333,1
2019-11-29,20.36,0.14,13.0,2019,11,Post-Monsoon,19.24566666666667,-1
2019-11-30,18.08,0.87,77.0,2019,11,Post-Monsoon,19.247000000000003,1
2019-12-01,21.39,0.5,54.0,2019,12,Winter,19.270333333333333,1
2019-12-02,17.09,1.6,27.0,2019,12,Winter,19.24,1
2019-12-03,16.37,0.78,84.0,2019,12,Winter,19.152666666666665,1
2019-12-04,18.33,2.14,69.0,2019,12,Winter,19.123,1
2019-12-05,18.28,3.59,83.0,2019,12,Winter,19.221666666666668,1
2019-12-06,19.97,0.16,66.0,2019,12,Winter,19.348000000000003,1
2019-12-07,16.87,0.5,70.0,2019,12,Winter,19.25133333333333,1
2019-12-08,21.14,1.09,52.0,2019,12,Winter,19.369666666666667,1
2019-12-09,22.33,0.36,71.0,2019,12,Winter,19.409,1
2019-12-10,18.3,0.31,89.0,2019,12,Winter,19.321,1
2019-12-11,20.87,1.68,72.0,2019,12,Winter,19.336333333333336,1
2019-12-12,16.24,3.93,55.0,2019,12,Winter,19.124666666666666,1
2019-12-13,20.49,1.49,40.0,2019,12,Winter,19.182666666666666,1
2019-12-14,20.43,0.74,77.0,2019,12,Winter,19.190666666666665,1
2019-12-15,20.05,0.58,61.0,2019,12,Winter,19.269000000000002,1
2019-12-16,18.28,0.78,62.0,2019,12,Winter,19.087,1
2019-12-17,12.4,0.62,30.0,2019,12,Winter,18.741,-1
