Date,Temperature_C,Rainfall_mm,Humidity_pct
2017-08-15,20.4,5.3,66.0
2017-08-16,22.46,1.14,44.0
2017-08-17,23.97,5.0,68.0
2017-08-18,23.96,13.24,75.0
2017-08-19,19.04,25.42,57.0
2017-08-20,22.52,2.9,66.0
2017-08-21,19.95,4.39,48.0
2017-08-22,24.45,1.67,100.0
2017-08-23,24.16,11.74,60.0
2017-08-24,20.73,32.24,65.0
2017-08-25,20.93,10.24,56.0
2017-08-26,21.48,9.6,50.0
2017-08-27,17.84,8.06,74.0
2017-08-28,22.96,0.93,24.0
2017-08-29,21.68,13.07,33.0
2017-08-30,24.1,9.21,65.0
2017-08-31,19.91,10.83,54.0
2017-09-01,20.81,22.91,73.0
2017-09-02,18.97,15.32,52.0
2017-09-03,19.92,15.18,35.0
2017-09-04,19.51,26.2,59.0
2017-09-05,23.8,45.99,56.0
2017-09-06,20.36,8.71,44.0
2017-09-07,21.94,1.15,72.0
2017-09-08,20.88,6.15,65.0
2017-09-09,19.04,15.49,45.0
2017-09-10,21.19,0.28,37.0
2017-09-11,22.67,0.59,65.0
2017-09-12,19.0,0.7,46.0
2017-09-13,22.98,13.13,46.0
2017-09-14,19.6,6.95,58.0
2017-09-15,20.28,4.6,61.0
2017-09-16,22.26,1.12,68.0
2017-09-17,19.81,13.18,76.0
2017-09-18,21.16,3.87,53.0
2017-09-19,20.4,3.08,69.0
2017-09-20,21.24,10.56,57.0
2017-09-21,16.17,8.19,78.0
2017-09-22,17.22,4.5,47.0
2017-09-23,22.06,10.26,68.0
2017-09-24,22.85,3.16,48.0
2017-09-25,18.9,15.84,46.0
2017-09-26,20.18,2.6,53.0
2017-09-27,21.21,1.73,28.0
2017-09-28,21.96,15.25,75.0
2017-09-29,16.47,12.31,47.0
2017-09-30,18.7,2.02,53.0
2017-10-01,19.76,0.5,45.0
2017-10-02,21.78,0.4,74.0
2017-10-03,25.33,1.75,64.0
2017-10-04,19.83,1.9,68.0
2017-10-05,17.42,0.26,63.0
2017-10-06,20.99,0.38,63.0
2017-10-07,22.79,1.74,65.0
2017-10-08,20.31,0.08,74.0
2017-10-09,18.24,0.39,43.0
2017-10-10,21.92,0.59,51.0
2017-10-11,21.29,0.21,44.0
2017-10-12,17.87,0.2,69.0
2017-10-13,20.64,0.55,67.0
2017-10-14,21.83,1.4,71.0
2017-10-15,22.16,1.83,22.0
2017-10-16,19.62,3.87,54.0
2017-10-17,18.99,0.08,24.0
2017-10-18,22.12,0.24,89.0
2017-10-19,17.21,1.41,62.0
2017-10-20,20.47,0.78,48.0
2017-10-21,16.81,0.4,58.0
2017-10-22,21.64,0.23,60.0
2017-10-23,18.96,0.33,90.0
2017-10-24,21.97,0.56,57.0
2017-10-25,20.38,0.19,63.0
2017-10-26,16.91,3.33,51.0
2017-10-27,22.17,0.11,92.0
2017-10-28,22.39,4.24,84.0
2017-10-29,21.02,1.84,31.0
2017-10-30,17.69,0.55,73.0
2017-10-31,18.57,1.35,67.0
2017-11-01,19.44,1.11,48.0
2017-11-02,17.71,0.24,45.0
2017-11-03,22.47,0.41,30.0
2017-11-04,19.34,0.72,70.0
2017-11-05,13.61,1.02,40.0
2017-11-06,19.67,0.78,65.0
2017-11-07,18.26,0.64,44.0
2017-11-08,18.78,0.59,42.0
2017-11-09,18.16,0.69,61.0
2017-11-10,20.48,0.57,79.0
2017-11-11,21.08,0.78,48.0
2017-11-12,19.38,2.19,59.0
2017-11-13,18.1,1.0,62.0
2017-11-14,18.67,1.28,59.0
2017-11-15,18.77,0.91,65.0
2017-11-16,17.1,1.03,60.0
2017-11-17,19.84,0.86,34.0
2017-11-18,19.57,0.03,80.0
2017-11-19,21.71,7.82,66.0
2017-11-20,21.12,0.03,57.0
2017-11-21,17.21,0.5,45.0
2017-11-22,20.2,0.11,55.0
2017-11-23,16.63,0.1,73.0
2017-11-24,19.91,1.58,40.0
2017-11-25,17.46,0.55,47.0
2017-11-26,16.43,1.62,59.0
2017-11-27,19.01,0.32,36.0
2017-11-28,13.09,0.3,45.0
2017-11-29,14.91,0.29,56.0
2017-11-30,18.04,0.96,23.0
2017-12-01,18.55,1.69,56.0
2017-12-02,17.62,0.6,40.0
2017-12-03,15.19,0.48,78.0
2017-12-04,16.7,3.63,52.0
2017-12-05,19.1,0.12,71.0
2017-12-06,19.46,0.67,66.0
2017-12-07,18.25,0.53,48.0
2017-12-08,20.59,0.1,65.0
2017-12-09,19.06,0.31,86.0
2017-12-10,16.75,0.03,61.0
2017-12-11,17.68,2.1,55.0
2017-12-12,15.42,0.94,66.0
2017-12-13,18.0,1.69,67.0
2017-12-14,20.43,0.74,54.0
2017-12-15,19.57,0.92,16.0
2017-12-16,20.99,1.21,47.0
2017-12-17,17.57,2.39,40.0
2017-12-18,20.86,0.1,60.0
2017-12-19,17.78,0.4,78.0
2017-12-20,21.1,1.23,67.0
2017-12-21,18.11,3.18,53.0
2017-12-22,19.56,3.95,64.0
2017-12-23,21.09,1.02,60.0
2017-12-24,17.75,0.22,68.0
2017-12-25,18.57,0.13,69.0
2017-12-26,20.71,2.92,80.0
2017-12-27,17.86,0.57,58.0
2017-12-28,15.48,0.22,33.0
2017-12-29,22.41,2.72,40.0
2017-12-30,17.19,0.11,60.0
2017-12-31,18.44,1.31,56.0
2018-01-01,20.44,0.98,71.0
2018-01-02,16.91,0.09,76.0
2018-01-03,16.11,0.41,61.0
2018-01-04,18.64,0.16,41.0
2018-01-05,14.55,0.93,68.0
2018-01-06,17.56,0.65,64.0
2018-01-07,18.63,0.0,70.0
2018-01-08,17.61,3.72,49.0
2018-01-09,15.06,0.43,100.0
2018-01-10,21.35,0.3,34.0
2018-01-11,18.37,0.25,61.0
2018-01-12,21.03,0.17,71.0
2018-01-13,17.66,7.06,72.0
2018-01-14,16.43,0.35,60.0
2018-01-15,18.73,0.52,69.0
2018-01-16,17.77,2.05,74.0
2018-01-17,15.86,1.03,62.0
2018-01-18,21.17,0.46,63.0
2018-01-19,16.99,2.29,70.0
2018-01-20,14.57,1.39,60.0
2018-01-21,20.92,0.26,80.0
2018-01-22,17.27,1.03,75.0
2018-01-23,17.07,2.56,55.0
2018-01-24,14.77,0.69,49.0
2018-01-25,21.8,1.32,72.0
2018-01-26,15.75,3.54,61.0
2018-01-27,18.47,1.17,51.0
2018-01-28,20.19,0.11,53.0
2018-01-29,19.23,0.28,70.0
2018-01-30,18.28,0.9,53.0
2018-01-31,15.01,0.32,82.0
2018-02-01,16.82,3.16,45.0
2018-02-02,18.83,0.52,52.0
2018-02-03,16.9,0.61,46.0
2018-02-04,18.9,1.21,42.0
2018-02-05,19.88,0.74,48.0
2018-02-06,20.46,0.48,52.0
2018-02-07,16.11,0.08,54.0
2018-02-08,22.98,0.91,28.0
2018-02-09,20.14,2.02,42.0
2018-02-10,18.63,1.16,63.0
2018-02-11,20.83,0.48,49.0
2018-02-12,23.41,0.14,76.0
2018-02-13,15.83,1.69,56.0
2018-02-14,18.28,2.84,69.0
2018-02-15,14.0,0.49,54.0
2018-02-16,19.17,1.3,74.0
2018-02-17,19.54,0.53,25.0
2018-02-18,18.76,0.7,62.0
2018-02-19,17.56,1.81,83.0
2018-02-20,14.8,0.09,38.0
2018-02-21,19.68,0.76,71.0
2018-02-22,21.87,0.24,66.0
2018-02-23,17.81,0.42,39.0
2018-02-24,19.9,1.03,65.0
2018-02-25,15.92,0.03,65.0
2018-02-26,20.0,0.9,59.0
2018-02-27,18.33,0.33,77.0
2018-02-28,17.63,1.11,75.0
2018-03-01,17.67,0.15,72.0
2018-03-02,18.43,1.33,81.0
2018-03-03,20.02,1.04,48.0
2018-03-04,16.67,3.55,52.0
2018-03-05,18.53,2.42,50.0
2018-03-06,19.28,0.33,52.0
2018-03-07,17.2,0.03,53.0
2018-03-08,23.03,1.07,58.0
2018-03-09,17.77,0.92,54.0
2018-03-10,18.18,0.03,44.0
2018-03-11,17.6,0.13,72.0
2018-03-12,23.19,0.88,47.0
2018-03-13,20.74,2.43,84.0
2018-03-14,17.8,2.37,72.0
2018-03-15,21.93,0.16,42.0
2018-03-16,20.16,0.49,60.0
2018-03-17,20.31,0.04,39.0
2018-03-18,19.15,0.63,79.0
2018-03-19,18.38,1.4,60.0
2018-03-20,20.6,1.56,60.0
2018-03-21,18.88,0.69,63.0
2018-03-22,23.65,0.1,57.0
2018-03-23,17.52,0.48,50.0
2018-03-24,23.18,2.69,59.0
2018-03-25,19.93,0.26,79.0
2018-03-26,20.79,0.39,52.0
2018-03-27,21.91,1.37,81.0
2018-03-28,19.03,1.32,53.0
2018-03-29,22.07,2.43,63.0
2018-03-30,14.97,0.49,89.0
2018-03-31,18.99,0.72,68.0
2018-04-01,18.63,0.63,65.0
2018-04-02,18.02,2.63,70.0
2018-04-03,20.15,1.47,75.0
2018-04-04,21.4,1.78,47.0
2018-04-05,22.09,0.14,67.0
2018-04-06,21.21,1.57,64.0
2018-04-07,19.45,0.57,28.0
2018-04-08,21.57,0.02,64.0
2018-04-09,21.13,0.06,45.0
2018-04-10,22.81,1.13,62.0
2018-04-11,22.54,0.47,75.0
2018-04-12,21.1,2.03,46.0
2018-04-13,19.3,1.33,58.0
2018-04-14,19.84,0.02,54.0
2018-04-15,20.1,1.16,77.0
2018-04-16,20.63,0.21,52.0
2018-04-17,21.85,0.55,63.0
2018-04-18,22.8,0.98,69.0
2018-04-19,21.32,2.06,71.0
2018-04-20,21.51,0.61,45.0
2018-04-21,21.82,1.65,56.0
2018-04-22,20.56,1.53,84.0
2018-04-23,19.8,0.54,60.0
2018-04-24,18.2,0.7,75.0
2018-04-25,20.37,1.21,91.0
2018-04-26,22.77,0.03,59.0
2018-04-27,20.47,2.21,72.0
2018-04-28,21.46,1.47,74.0
2018-04-29,22.93,0.29,40.0
2018-04-30,23.1,3.97,66.0
2018-05-01,19.96,0.2,83.0
2018-05-02,24.17,2.45,36.0
2018-05-03,24.49,0.39,58.0
2018-05-04,20.04,1.44,62.0
2018-05-05,20.71,0.61,59.0
2018-05-06,24.8,1.33,57.0
2018-05-07,22.19,0.17,43.0
2018-05-08,18.1,0.31,66.0
2018-05-09,19.8,0.11,49.0
2018-05-10,22.17,2.0,49.0
2018-05-11,20.4,0.35,32.0
2018-05-12,21.96,1.19,39.0
2018-05-13,22.92,1.72,82.0
2018-05-14,25.84,2.32,61.0
2018-05-15,22.4,0.11,71.0
2018-05-16,25.19,2.24,47.0
2018-05-17,25.96,0.22,31.0
2018-05-18,26.04,1.34,50.0
2018-05-19,23.8,1.31,31.0
2018-05-20,19.37,0.01,49.0
2018-05-21,24.28,0.25,77.0
2018-05-22,25.52,0.68,59.0
2018-05-23,23.33,0.54,82.0
2018-05-24,27.05,2.51,69.0
2018-05-25,25.34,0.45,76.0
2018-05-26,24.83,2.76,56.0
2018-05-27,25.93,0.62,39.0
2018-05-28,24.49,3.33,45.0
2018-05-29,18.9,1.34,78.0
2018-05-30,22.95,1.77,63.0
2018-05-31,26.41,0.11,39.0
2018-06-01,22.47,19.72,70.0
2018-06-02,23.71,0.1,37.0
2018-06-03,22.13,33.94,67.0
2018-06-04,27.85,4.18,56.0
2018-06-05,27.72,46.46,70.0
2018-06-06,22.65,2.91,56.0
2018-06-07,24.78,6.38,71.0
2018-06-08,23.19,4.37,37.0
2018-06-09,25.85,4.4,65.0
2018-06-10,25.71,18.47,53.0
2018-06-11,26.38,13.72,66.0
2018-06-12,25.49,48.47,55.0
2018-06-13,30.77,9.51,47.0
2018-06-14,22.91,6.22,58.0
2018-06-15,21.61,0.94,79.0
2018-06-16,24.31,56.73,51.0
2018-06-17,22.03,8.02,63.0
2018-06-18,22.25,12.06,50.0
2018-06-19,23.3,5.22,31.0
2018-06-20,23.53,7.93,61.0
2018-06-21,23.53,28.57,100.0
2018-06-22,26.55,1.82,40.0
2018-06-23,24.57,3.46,74.0
2018-06-24,25.29,1.65,24.0
2018-06-25,27.51,15.71,59.0
2018-06-26,24.25,0.64,39.0
2018-06-27,25.33,0.85,66.0
2018-06-28,26.66,3.55,52.0
2018-06-29,22.11,7.22,51.0
2018-06-30,21.29,5.21,43.0
2018-07-01,26.82,0.46,28.0
2018-07-02,27.18,31.58,56.0
2018-07-03,30.4,30.55,49.0
2018-07-04,26.65,3.28,54.0
2018-07-05,28.05,13.15,55.0
2018-07-06,26.09,8.64,47.0
2018-07-07,27.14,2.71,62.0
2018-07-08,29.95,3.04,57.0
2018-07-09,22.44,6.76,72.0
2018-07-10,27.58,5.43,96.0
2018-07-11,31.09,3.44,63.0
2018-07-12,27.45,16.48,77.0
2018-07-13,30.26,6.57,62.0
2018-07-14,25.77,10.64,67.0
2018-07-15,27.03,2.1,55.0
2018-07-16,27.23,7.63,58.0
2018-07-17,22.8,3.83,48.0
2018-07-18,24.96,7.47,81.0
2018-07-19,25.18,15.18,75.0
2018-07-20,29.08,14.65,64.0
2018-07-21,29.25,4.37,45.0
2018-07-22,28.22,11.85,57.0
2018-07-23,29.29,28.35,75.0
2018-07-24,27.38,9.83,97.0
2018-07-25,30.18,1.61,61.0
2018-07-26,27.86,11.39,78.0
2018-07-27,28.03,1.11,63.0
2018-07-28,27.45,20.57,79.0
2018-07-29,29.41,7.27,29.0
2018-07-30,27.27,4.86,47.0
2018-07-31,30.13,0.59,65.0
2018-08-01,25.98,4.79,42.0
2018-08-02,26.11,23.35,66.0
2018-08-03,29.75,0.21,61.0
2018-08-04,28.27,6.44,36.0
2018-08-05,27.6,26.76,33.0
2018-08-06,30.36,5.02,65.0
2018-08-07,27.43,5.59,43.0
2018-08-08,28.31,8.64,53.0
2018-08-09,31.57,6.22,69.0
2018-08-10,31.92,1.85,59.0
2018-08-11,32.05,0.19,54.0
2018-08-12,28.4,9.41,37.0
2018-08-13,31.49,25.36,82.0
2018-08-14,27.2,1.12,72.0
2018-08-15,27.35,2.37,50.0
2018-08-16,24.52,4.62,46.0
2018-08-17,32.63,16.54,52.0
2018-08-18,27.62,3.14,45.0
2018-08-19,29.16,21.38,56.0
2018-08-20,27.66,0.57,77.0
2018-08-21,30.93,28.29,75.0
2018-08-22,20.85,8.23,75.0
2018-08-23,27.06,10.75,41.0
2018-08-24,30.61,4.58,44.0
2018-08-25,26.92,15.23,74.0
2018-08-26,28.18,1.82,67.0
2018-08-27,25.7,0.5,53.0
2018-08-28,27.12,5.03,71.0
2018-08-29,30.39,19.22,68.0
2018-08-30,26.16,14.06,37.0
2018-08-31,27.19,7.28,26.0
2018-09-01,30.21,8.49,60.0
2018-09-02,29.19,1.39,28.0
2018-09-03,34.32,18.37,76.0
2018-09-04,34.06,15.46,68.0
2018-09-05,28.71,10.68,54.0
2018-09-06,31.62,6.28,42.0
2018-09-07,32.06,33.37,46.0
2018-09-08,29.43,21.12,15.0
2018-09-09,27.69,10.34,81.0
2018-09-10,30.71,4.65,63.0
2018-09-11,30.45,9.62,57.0
2018-09-12,29.98,8.57,88.0
2018-09-13,31.79,5.01,46.0
2018-09-14,29.46,3.66,57.0
2018-09-15,28.71,5.23,50.0
2018-09-16,31.29,8.53,91.0
2018-09-17,31.9,5.59,56.0
2018-09-18,28.83,3.06,63.0
2018-09-19,33.09,14.31,84.0
2018-09-20,27.74,7.58,76.0
2018-09-21,30.18,0.7,36.0
2018-09-22,30.87,4.59,55.0
2018-09-23,30.17,21.62,59.0
2018-09-24,30.36,14.07,62.0
2018-09-25,35.29,3.9,65.0
2018-09-26,29.9,27.84,46.0
2018-09-27,36.53,0.8,83.0
2018-09-28,32.57,32.5,67.0
2018-09-29,31.93,2.82,70.0
2018-09-30,32.75,0.09,81.0
2018-10-01,36.91,0.92,64.0
2018-10-02,29.91,3.53,57.0
2018-10-03,29.7,0.88,55.0
2018-10-04,30.48,0.63,57.0
2018-10-05,32.1,0.78,58.0
2018-10-06,28.63,1.65,31.0
2018-10-07,32.17,0.95,51.0
2018-10-08,35.56,1.04,44.0
2018-10-09,32.52,3.56,30.0
2018-10-10,31.68,0.96,62.0
2018-10-11,31.07,0.48,67.0
2018-10-12,34.15,1.18,47.0
2018-10-13,30.75,1.08,56.0
2018-10-14,36.13,0.01,68.0
2018-10-15,36.35,0.63,55.0
2018-10-16,33.04,1.36,58.0
2018-10-17,32.55,0.69,56.0
2018-10-18,34.67,1.51,69.0
2018-10-19,34.84,0.6,60.0
2018-10-20,31.08,4.09,55.0
2018-10-21,31.68,0.35,53.0
2018-10-22,30.13,0.1,47.0
2018-10-23,33.63,0.56,69.0
2018-10-24,34.18,0.78,68.0
2018-10-25,30.19,0.43,60.0
2018-10-26,32.01,0.28,74.0
2018-10-27,30.27,1.11,60.0
2018-10-28,31.2,0.47,65.0
2018-10-29,34.13,1.0,51.0
2018-10-30,31.6,1.51,78.0
2018-10-31,32.5,1.43,62.0
2018-11-01,29.88,0.47,66.0
2018-11-02,33.54,0.84,61.0
2018-11-03,33.12,0.6,61.0
2018-11-04,31.78,2.05,64.0
2018-11-05,32.89,2.11,29.0
2018-11-06,33.66,0.42,66.0
2018-11-07,31.7,0.1,49.0
2018-11-08,30.41,0.18,57.0
2018-11-09,37.0,0.46,50.0
2018-11-10,32.16,0.83,72.0
2018-11-11,33.26,1.07,48.0
2018-11-12,35.5,0.4,56.0
2018-11-13,40.57,1.1,50.0
2018-11-14,31.05,2.78,49.0
2018-11-15,34.46,1.06,49.0
2018-11-16,32.17,0.17,41.0
2018-11-17,32.54,0.87,52.0
2018-11-18,32.2,0.78,63.0
2018-11-19,31.41,2.05,46.0
2018-11-20,33.61,0.43,62.0
2018-11-21,30.76,0.55,68.0
2018-11-22,35.63,0.91,58.0
2018-11-23,33.87,0.74,42.0
2018-11-24,34.63,1.27,34.0
2018-11-25,32.87,0.04,72.0
2018-11-26,33.09,0.83,83.0
2018-11-27,34.42,0.13,81.0
2018-11-28,31.53,0.38,65.0
2018-11-29,33.17,1.08,65.0
2018-11-30,32.18,0.17,57.0
2018-12-01,32.14,0.37,56.0
2018-12-02,29.72,1.21,49.0
2018-12-03,36.63,1.05,47.0
2018-12-04,32.6,0.1,32.0
2018-12-05,36.31,0.86,70.0
2018-12-06,36.14,0.16,68.0
2018-12-07,31.44,0.29,54.0
2018-12-08,31.85,0.61,79.0
2018-12-09,39.16,0.12,94.0
2018-12-10,37.56,5.06,38.0
2018-12-11,34.0,0.18,69.0
2018-12-12,34.59,1.52,60.0
2018-12-13,32.83,1.77,84.0
2018-12-14,34.96,5.2,52.0
2018-12-15,32.68,0.56,76.0
2018-12-16,30.05,2.07,70.0
2018-12-17,31.48,3.16,77.0
2018-12-18,34.18,0.19,49.0
2018-12-19,31.88,0.65,54.0
2018-12-20,34.02,0.06,68.0
2018-12-21,32.01,0.97,77.0
2018-12-22,32.6,0.87,63.0
2018-12-23,35.87,0.23,32.0
2018-12-24,34.67,1.6,78.0
2018-12-25,34.16,0.04,79.0
2018-12-26,35.94,1.64,52.0
2018-12-27,35.14,0.03,73.0
2018-12-28,37.08,1.07,67.0
2018-12-29,33.27,0.08,47.0
2018-12-30,33.33,0.29,73.0
2018-12-31,31.59,1.28,59.0
2019-01-01,33.33,0.33,40.0
2019-01-02,36.12,0.72,73.0
2019-01-03,36.79,2.47,92.0
2019-01-04,36.1,0.05,25.0
2019-01-05,30.59,1.67,65.0
2019-01-06,36.34,0.07,64.0
2019-01-07,30.5,0.14,43.0
2019-01-08,35.97,0.13,75.0
2019-01-09,33.43,5.13,44.0
2019-01-10,35.56,0.2,61.0
2019-01-11,31.49,2.27,49.0
2019-01-12,36.49,4.7,45.0
2019-01-13,31.21,0.48,66.0
2019-01-14,32.79,1.0,49.0
2019-01-15,32.13,1.51,79.0
2019-01-16,30.61,0.5,60.0
2019-01-17,34.29,0.18,73.0
2019-01-18,37.71,0.57,72.0
2019-01-19,39.42,1.48,78.0
2019-01-20,34.27,1.52,56.0
2019-01-21,36.29,0.26,58.0
2019-01-22,34.51,0.19,47.0
2019-01-23,35.03,2.53,62.0
2019-01-24,33.34,0.04,48.0
2019-01-25,34.4,1.33,77.0
2019-01-26,35.07,0.05,46.0
2019-01-27,32.82,1.82,53.0
2019-01-28,33.81,2.36,68.0
2019-01-29,33.83,0.35,68.0
2019-01-30,35.58,0.08,43.0
2019-01-31,31.78,0.66,51.0
2019-02-01,33.79,0.35,55.0
2019-02-02,37.7,0.54,57.0
2019-02-03,36.18,1.09,63.0
2019-02-04,36.53,0.24,71.0
2019-02-05,33.86,0.44,58.0
2019-02-06,34.43,1.53,61.0
2019-02-07,35.77,1.03,48.0
2019-02-08,36.87,0.39,83.0
2019-02-09,29.82,1.09,66.0
2019-02-10,31.07,1.45,56.0
2019-02-11,36.3,0.9,78.0
2019-02-12,33.1,0.27,66.0
2019-02-13,32.28,0.0,63.0
2019-02-14,31.09,1.62,60.0
2019-02-15,32.47,1.73,75.0
2019-02-16,30.74,1.2,84.0
2019-02-17,37.7,0.08,75.0
2019-02-18,33.45,0.88,60.0
2019-02-19,33.35,1.72,80.0
2019-02-20,34.61,0.49,56.0
2019-02-21,35.33,0.22,47.0
2019-02-22,35.27,0.89,72.0
2019-02-23,35.5,1.75,82.0
2019-02-24,32.06,0.05,60.0
2019-02-25,32.69,0.91,85.0
2019-02-26,34.79,1.03,38.0
2019-02-27,32.17,0.92,59.0
2019-02-28,33.18,1.05,47.0
2019-03-01,33.95,1.0,47.0
2019-03-02,34.69,0.14,60.0
2019-03-03,29.53,0.27,86.0
2019-03-04,34.48,0.96,80.0
2019-03-05,32.55,0.02,81.0
2019-03-06,34.39,1.01,67.0
2019-03-07,34.5,1.09,56.0
2019-03-08,36.12,0.27,65.0
2019-03-09,35.57,0.91,39.0
2019-03-10,35.52,0.76,83.0
2019-03-11,35.68,0.3,33.0
2019-03-12,33.33,0.62,58.0
2019-03-13,32.78,2.4,60.0
2019-03-14,34.42,0.56,73.0
2019-03-15,34.1,0.99,67.0
2019-03-16,31.97,0.04,68.0
2019-03-17,33.36,0.08,25.0
2019-03-18,32.44,0.08,57.0
2019-03-19,30.76,1.51,50.0
2019-03-20,35.0,0.43,62.0
2019-03-21,32.49,0.26,58.0
2019-03-22,36.43,1.38,63.0
2019-03-23,29.04,0.19,42.0
2019-03-24,31.13,0.28,62.0
2019-03-25,32.27,0.56,86.0
2019-03-26,34.43,0.4,92.0
2019-03-27,32.91,0.88,80.0
2019-03-28,32.68,0.41,33.0
2019-03-29,29.76,0.5,56.0
2019-03-30,29.65,1.99,53.0
2019-03-31,32.57,2.16,62.0
2019-04-01,29.14,1.76,80.0
2019-04-02,30.76,2.0,59.0
2019-04-03,32.78,0.84,46.0
2019-04-04,29.76,1.04,77.0
2019-04-05,34.89,0.81,66.0
2019-04-06,34.07,1.54,72.0
2019-04-07,28.43,0.8,75.0
2019-04-08,29.66,0.12,55.0
2019-04-09,26.9,1.66,42.0
2019-04-10,29.86,1.43,63.0
2019-04-11,32.9,1.72,55.0
2019-04-12,30.49,0.21,61.0
2019-04-13,32.18,0.32,81.0
2019-04-14,28.16,0.35,63.0
2019-04-15,32.75,0.71,88.0
2019-04-16,29.99,0.14,64.0
2019-04-17,31.07,0.49,56.0
2019-04-18,30.81,0.2,41.0
2019-04-19,28.39,0.31,63.0
2019-04-20,28.58,1.23,46.0
2019-04-21,32.76,1.93,68.0
2019-04-22,31.57,0.02,58.0
2019-04-23,32.81,0.83,58.0
2019-04-24,31.31,0.04,61.0
2019-04-25,30.89,0.09,63.0
2019-04-26,27.09,1.22,59.0
2019-04-27,29.94,1.33,92.0
2019-04-28,30.37,1.68,48.0
2019-04-29,34.27,0.64,75.0
2019-04-30,31.68,1.96,79.0
2019-05-01,33.32,0.18,43.0
2019-05-02,31.39,0.29,61.0
2019-05-03,28.71,0.14,65.0
2019-05-04,30.3,1.6,63.0
2019-05-05,30.48,0.26,62.0
2019-05-06,28.07,0.17,69.0
2019-05-07,29.12,0.98,29.0
2019-05-08,29.42,0.08,59.0
2019-05-09,32.98,0.05,54.0
2019-05-10,25.54,0.11,49.0
2019-05-11,32.05,0.0,73.0
2019-05-12,27.71,1.19,75.0
2019-05-13,26.77,0.83,77.0
2019-05-14,31.82,0.24,73.0
2019-05-15,30.86,0.27,42.0
2019-05-16,31.84,1.67,62.0
2019-05-17,30.87,0.7,77.0
2019-05-18,33.32,1.2,22.0
2019-05-19,30.26,0.6,84.0
2019-05-20,28.76,0.27,41.0
2019-05-21,29.7,3.52,47.0
2019-05-22,31.43,0.83,71.0
2019-05-23,27.32,0.14,89.0
2019-05-24,27.51,0.52,46.0
2019-05-25,28.13,0.4,48.0
2019-05-26,24.48,0.24,79.0
2019-05-27,28.9,2.71,62.0
2019-05-28,24.78,2.13,56.0
2019-05-29,28.6,0.22,63.0
2019-05-30,30.16,0.43,93.0
2019-05-31,27.41,1.44,72.0
2019-06-01,31.65,3.87,65.0
2019-06-02,25.31,8.48,69.0
2019-06-03,30.54,12.78,66.0
2019-06-04,29.44,7.99,74.0
2019-06-05,24.59,15.42,50.0
2019-06-06,33.38,3.32,59.0
2019-06-07,27.76,2.03,60.0
2019-06-08,26.07,0.55,46.0
2019-06-09,24.94,8.52,44.0
2019-06-10,27.25,11.67,81.0
2019-06-11,27.37,3.95,71.0
2019-06-12,27.76,9.51,87.0
2019-06-13,26.89,0.54,68.0
2019-06-14,28.69,1.05,65.0
2019-06-15,26.58,12.1,57.0
2019-06-16,23.41,4.59,75.0
2019-06-17,26.92,11.13,41.0
2019-06-18,22.41,17.82,65.0
2019-06-19,27.79,19.15,74.0
2019-06-20,25.05,1.89,59.0
2019-06-21,27.27,6.66,67.0
2019-06-22,29.5,13.24,84.0
2019-06-23,24.91,14.87,57.0
2019-06-24,28.86,15.36,66.0
2019-06-25,25.8,2.59,75.0
2019-06-26,30.11,2.14,55.0
2019-06-27,25.8,8.92,44.0
2019-06-28,24.78,13.51,71.0
2019-06-29,27.77,3.84,62.0
2019-06-30,25.45,1.11,60.0
2019-07-01,24.57,12.61,63.0
2019-07-02,25.23,3.56,42.0
2019-07-03,26.03,1.82,56.0
2019-07-04,28.74,1.6,71.0
2019-07-05,22.11,3.78,60.0
2019-07-06,25.96,8.98,52.0
2019-07-07,27.1,4.44,49.0
2019-07-08,26.16,0.21,64.0
2019-07-09,28.33,1.02,73.0
2019-07-10,25.49,3.43,75.0
2019-07-11,25.2,10.78,52.0
2019-07-12,26.69,1.04,84.0
2019-07-13,25.63,8.22,62.0
2019-07-14,24.59,1.28,35.0
2019-07-15,26.33,2.38,62.0
2019-07-16,23.93,1.89,45.0
2019-07-17,23.94,0.7,66.0
2019-07-18,24.04,11.13,64.0
2019-07-19,27.73,6.23,37.0
2019-07-20,18.52,17.78,82.0
2019-07-21,25.68,1.04,50.0
2019-07-22,24.89,1.56,33.0
2019-07-23,21.39,3.66,79.0
2019-07-24,25.31,14.52,69.0
2019-07-25,25.57,3.65,56.0
2019-07-26,25.73,5.25,61.0
2019-07-27,19.18,3.59,58.0
2019-07-28,27.15,0.84,36.0
2019-07-29,22.88,28.04,39.0
2019-07-30,25.66,7.95,74.0
2019-07-31,25.7,15.5,66.0
2019-08-01,22.4,10.74,74.0
2019-08-02,25.41,7.22,78.0
2019-08-03,23.25,0.94,10.0
2019-08-04,19.81,10.29,54.0
2019-08-05,26.22,1.69,43.0
2019-08-06,22.27,5.35,58.0
2019-08-07,22.05,9.92,32.0
2019-08-08,22.89,15.24,69.0
2019-08-09,24.17,11.55,70.0
2019-08-10,23.45,11.13,94.0
2019-08-11,24.59,1.61,58.0
2019-08-12,20.76,4.25,70.0
2019-08-13,21.89,0.44,75.0
2019-08-14,23.07,12.71,86.0
2019-08-15,27.04,30.49,43.0
2019-08-16,22.95,3.07,73.0
2019-08-17,25.29,0.92,66.0
2019-08-18,23.13,6.45,36.0
2019-08-19,22.02,19.43,67.0
